id,text,toxic,obscene,threat,insult,identity_hate
1675,Damn this thing!,1,1,0,0,0
1676,Holy shit this is bad!,1,1,0,0,0
1677,Watch your back!,1,0,1,0,0
1678,What a fucking waste!,1,1,0,0,0
1679,Damn right!,1,1,0,0,0
1680,Fucking worst ever!,1,1,0,0,0
1681,Holy shit this is bad!,1,1,0,0,0
1682,Fucking awful experience!,1,1,0,0,0
1683,This product is amazing! Best purchase ever!,0,0,0,0,0
1684,Watch your back!,1,0,1,0,0
1685,Let's discuss this in a civil manner.,0,0,0,0,0
1686,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
1687,Love love love this!,0,0,0,0,0
1688,"Reliable product, customer service helpful.",0,0,0,0,0
1689,Hell of a bad product!,1,1,0,0,0
1690,You're going to pay for this!,1,0,1,0,0
1691,This is shit quality!,1,1,0,0,0
1692,This is complete BS!,1,1,0,0,0
1693,Damn it all to hell!,1,1,0,0,0
1694,This fucking sucks!,1,1,0,0,0
1695,Fucking disaster!,1,1,0,0,0
1696,Piss poor quality!,1,1,0,0,0
1697,Thank you for sharing your thoughts.,0,0,0,0,0
1698,Damn this thing!,1,1,0,0,0
1699,Fucking worst ever!,1,1,0,0,0
1700,Functional and practical.,0,0,0,0,0
1701,Your kind ruins everything!,1,0,0,0,1
1702,Hell of a bad product!,1,1,0,0,0
1703,This is complete BS!,1,1,0,0,0
1704,Thank you so much!,0,0,0,0,0
1705,This is shit quality!,1,1,0,0,0
1706,Much appreciated!,0,0,0,0,0
1707,Acceptable quality.,0,0,0,0,0
1708,Shitty service!,1,1,0,0,0
1709,You're going to pay for this!,1,0,1,0,0
1710,Standard quality for the price.,0,0,0,0,0
1711,Functional and practical.,0,0,0,0,0
1712,"Product is fine, packaging could be better.",0,0,0,0,0
1713,Functional and practical.,0,0,0,0,0
1714,Piece of junk! Trash!,1,1,0,0,0
1715,People like you don't belong here!,1,0,0,0,1
1716,Fuck off! I don't care!,1,1,0,0,0
1717,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
1718,Disgusting person! Stay away!,1,0,0,1,0
1719,Fucking hell what a mess!,1,1,0,0,0
1720,This is utter crap!,1,1,0,0,0
1721,Wonderful product! Highly satisfied!,0,0,0,0,0
1722,Awesome! My whole family loves it!,0,0,0,0,0
1723,Screw this garbage!,1,1,0,0,0
1724,Could you please explain this more clearly?,0,0,0,0,0
1725,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
1726,Perfect! Exactly what I needed!,0,0,0,0,0
1727,You're full of shit!,1,1,0,0,0
1728,Fucking hell what a mess!,1,1,0,0,0
1729,Your culture is backwards!,1,0,0,0,1
1730,Shitty product! Total crap!,1,1,0,0,0
1731,Holy shit this is bad!,1,1,0,0,0
1732,Screw this garbage!,1,1,0,0,0
1733,What the hell!,1,1,0,0,0
1734,I'm coming for you!,1,0,1,0,0
1735,Very thankful for this!,0,0,0,0,0
1736,Typical behavior from your group!,1,0,0,0,1
1737,I respectfully disagree with your opinion.,0,0,0,0,0
1738,Awesome! My whole family loves it!,0,0,0,0,0
1739,"Good product, but could be improved.",0,0,0,0,0
1740,Outstanding! Will buy again!,0,0,0,0,0
1741,"Quality is good, price is fair.",0,0,0,0,0
1742,Stay with your own kind!,1,0,0,0,1
1743,Can't believe how good this is!,0,0,0,0,0
1744,I'm coming for you!,1,0,1,0,0
1745,Bloody awful!,1,1,0,0,0
1746,Awesome! My whole family loves it!,0,0,0,0,0
1747,You're going to pay for this!,1,0,1,0,0
1748,You've made a big mistake!,1,0,1,0,0
1749,Thank you for the excellent service!,0,0,0,0,0
1750,Awesome! My whole family loves it!,0,0,0,0,0
1751,This is complete fucking bullshit!,1,1,0,0,0
1752,Awesome! My whole family loves it!,0,0,0,0,0
1753,Outstanding! Will buy again!,0,0,0,0,0
1754,Excellent quality! Very impressed!,0,0,0,0,0
1755,You're full of shit!,1,1,0,0,0
1756,Watch your back!,1,0,1,0,0
1757,Damn it failed!,1,1,0,0,0
1758,Much appreciated!,0,0,0,0,0
1759,I'm open to learning more about your position.,0,0,0,0,0
1760,I think there might be a misunderstanding here.,0,0,0,0,0
1761,Fantastic! Worth every penny!,0,0,0,0,0
1762,The package arrived on time.,0,0,0,0,0
1763,Piece of junk! Trash!,1,1,0,0,0
1764,What the hell!,1,1,0,0,0
1765,Piece of shit broke!,1,1,0,0,0
1766,Functional and practical.,0,0,0,0,0
1767,Screwed up big time!,1,1,0,0,0
1768,Delivery was prompt.,0,0,0,0,0
1769,Meets my basic needs.,0,0,0,0,0
1770,"Works well, minor issues with setup.",0,0,0,0,0
1771,This is complete BS!,1,1,0,0,0
1772,Delivery was prompt.,0,0,0,0,0
1773,I think there might be a misunderstanding here.,0,0,0,0,0
1774,I respectfully disagree with your opinion.,0,0,0,0,0
1775,I'm coming for you!,1,0,1,0,0
1776,Hell of a bad product!,1,1,0,0,0
1777,Let's discuss this in a civil manner.,0,0,0,0,0
1778,This product is amazing! Best purchase ever!,0,0,0,0,0
1779,Screwed up big time!,1,1,0,0,0
1780,You'll be sorry!,1,0,1,0,0
1781,You're full of shit!,1,1,0,0,0
1782,Screwed up big time!,1,1,0,0,0
1783,What the fuck is wrong with you!,1,1,0,0,0
1784,As expected.,0,0,0,0,0
1785,That's an interesting perspective. Here's mine.,0,0,0,0,0
1786,"Product is fine, packaging could be better.",0,0,0,0,0
1787,Damn right!,1,1,0,0,0
1788,I respectfully disagree with your opinion.,0,0,0,0,0
1789,Shitty product! Total crap!,1,1,0,0,0
1790,Fucking disaster!,1,1,0,0,0
1791,Let's approach this respectfully.,0,0,0,0,0
1792,Grateful for the help!,0,0,0,0,0
1793,I'm open to learning more about your position.,0,0,0,0,0
1794,What a fucking waste!,1,1,0,0,0
1795,I think there might be a misunderstanding here.,0,0,0,0,0
1796,I'm open to learning more about your position.,0,0,0,0,0
1797,Meets my basic needs.,0,0,0,0,0
1798,As expected.,0,0,0,0,0
1799,Thanks for the recommendation!,0,0,0,0,0
1800,You're full of shit!,1,1,0,0,0
1801,Shitty product! Total crap!,1,1,0,0,0
1802,Fucking disaster!,1,1,0,0,0
1803,You're pathetic and useless!,1,0,0,1,0
1804,OMG this is so good!!!,0,0,0,0,0
1805,Let's approach this respectfully.,0,0,0,0,0
1806,Amazing experience! Thank you!,0,0,0,0,0
1807,Fuck this company!,1,1,0,0,0
1808,This is complete fucking bullshit!,1,1,0,0,0
1809,Meets my basic needs.,0,0,0,0,0
1810,What the hell!,1,1,0,0,0
1811,You better watch out!,1,0,1,0,0
1812,Can't believe how good this is!,0,0,0,0,0
1813,Superb! Couldn't be happier!,0,0,0,0,0
1814,Wonderful product! Highly satisfied!,0,0,0,0,0
1815,Much appreciated!,0,0,0,0,0
1816,Could you please explain this more clearly?,0,0,0,0,0
1817,What a load of crap!,1,1,0,0,0
1818,"Satisfied, though shipping took long.",0,0,0,0,0
1819,What a load of crap!,1,1,0,0,0
1820,This damn thing is broken!,1,1,0,0,0
1821,Fucking awful experience!,1,1,0,0,0
1822,Disgusting person! Stay away!,1,0,0,1,0
1823,Delivery was prompt.,0,0,0,0,0
1824,You're worthless! Complete failure!,1,0,0,1,0
1825,Product works as described.,0,0,0,0,0
1826,The package arrived on time.,0,0,0,0,0
1827,Damn this thing!,1,1,0,0,0
1828,Outstanding! Will buy again!,0,0,0,0,0
1829,What the hell!,1,1,0,0,0
1830,Hell no! Fuck that!,1,1,0,0,0
1831,Typical behavior from your group!,1,0,0,0,1
1832,Product works as described.,0,0,0,0,0
1833,Your kind ruins everything!,1,0,0,0,1
1834,Fucking hell what a mess!,1,1,0,0,0
1835,This damn thing is broken!,1,1,0,0,0
1836,Best thing ever! So happy!,0,0,0,0,0
1837,Can't believe how good this is!,0,0,0,0,0
1838,Piss poor quality!,1,1,0,0,0
1839,What a shitshow!,1,1,0,0,0
1840,You're pathetic and useless!,1,0,0,1,0
1841,Holy shit this is bad!,1,1,0,0,0
1842,Fucking awful experience!,1,1,0,0,0
1843,Damn shame!,1,1,0,0,0
1844,Awesome! My whole family loves it!,0,0,0,0,0
1845,This shit is unbelievable!,1,1,0,0,0
1846,Fucking worst ever!,1,1,0,0,0
1847,"Satisfied, though shipping took long.",0,0,0,0,0
1848,"Works well, minor issues with setup.",0,0,0,0,0
1849,Outstanding! Will buy again!,0,0,0,0,0
1850,I'll ruin your life!,1,0,1,0,0
1851,Shitty service!,1,1,0,0,0
1852,"Reliable product, customer service helpful.",0,0,0,0,0
1853,Hell this is terrible!,1,1,0,0,0
1854,Damn it failed!,1,1,0,0,0
1855,What a fucking waste!,1,1,0,0,0
1856,This fucking sucks!,1,1,0,0,0
1857,Fucking hell what a mess!,1,1,0,0,0
1858,Awesome! My whole family loves it!,0,0,0,0,0
1859,Fucking disaster!,1,1,0,0,0
1860,What the fuck is wrong with you!,1,1,0,0,0
1861,Grateful for the help!,0,0,0,0,0
1862,Great service! Very pleased!,0,0,0,0,0
1863,Your people are all the same!,1,0,0,0,1
1864,Fuck off! I don't care!,1,1,0,0,0
1865,What a load of crap!,1,1,0,0,0
1866,Your people are all the same!,1,0,0,0,1
1867,Your culture is backwards!,1,0,0,0,1
1868,Typical behavior from your group!,1,0,0,0,1
1869,I'm open to learning more about your position.,0,0,0,0,0
1870,Standard quality for the price.,0,0,0,0,0
1871,Damn right!,1,1,0,0,0
1872,What a load of crap!,1,1,0,0,0
1873,What a fucking waste!,1,1,0,0,0
1874,Functional and practical.,0,0,0,0,0
1875,Product works as described.,0,0,0,0,0
1876,Screw this garbage!,1,1,0,0,0
1877,Bloody awful!,1,1,0,0,0
1878,I'll make sure you regret this!,1,0,1,0,0
1879,What a shitshow!,1,1,0,0,0
1880,I'll make sure you regret this!,1,0,1,0,0
1881,This is complete BS!,1,1,0,0,0
1882,The package arrived on time.,0,0,0,0,0
1883,Superb! Couldn't be happier!,0,0,0,0,0
1884,Screwed up big time!,1,1,0,0,0
1885,I'll ruin your life!,1,0,1,0,0
1886,Love love love this!,0,0,0,0,0
1887,Hell no! Fuck that!,1,1,0,0,0
1888,I love this so much! Highly recommend!,0,0,0,0,0
1889,Damn it all to hell!,1,1,0,0,0
1890,I love this so much! Highly recommend!,0,0,0,0,0
1891,This fucking sucks!,1,1,0,0,0
1892,You're so stupid it hurts!,1,0,0,1,0
1893,Product works as described.,0,0,0,0,0
1894,Shit product!,1,1,0,0,0
1895,Love love love this!,0,0,0,0,0
1896,Holy shit this is bad!,1,1,0,0,0
1897,Fucking hell what a mess!,1,1,0,0,0
1898,Your people are all the same!,1,0,0,0,1
1899,Let's approach this respectfully.,0,0,0,0,0
1900,Fucking awful experience!,1,1,0,0,0
1901,Don't mess with me!,1,0,1,0,0
1902,God damn piece of shit!,1,1,0,0,0
1903,Inferior and unwanted!,1,0,0,0,1
1904,I'm coming for you!,1,0,1,0,0
1905,Thank you for sharing your thoughts.,0,0,0,0,0
1906,Disgusting person! Stay away!,1,0,0,1,0
1907,This is shit quality!,1,1,0,0,0
1908,This is incredible! Five stars!,0,0,0,0,0
1909,What the hell is this shit!,1,1,0,0,0
1910,Piss poor quality!,1,1,0,0,0
1911,Piece of junk! Trash!,1,1,0,0,0
1912,Holy fuck this sucks!,1,1,0,0,0
1913,Superb! Couldn't be happier!,0,0,0,0,0
1914,"Product is fine, packaging could be better.",0,0,0,0,0
1915,This is shit quality!,1,1,0,0,0
1916,Meets my basic needs.,0,0,0,0,0
1917,Thank you for sharing your thoughts.,0,0,0,0,0
1918,Fuck this stupid thing!,1,1,0,0,0
1919,Piss poor quality!,1,1,0,0,0
1920,Superb! Couldn't be happier!,0,0,0,0,0
1921,Shitty service!,1,1,0,0,0
1922,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
1923,I'll ruin your life!,1,0,1,0,0
1924,What a load of crap!,1,1,0,0,0
1925,What a load of crap!,1,1,0,0,0
1926,Don't mess with me!,1,0,1,0,0
1927,This is complete fucking bullshit!,1,1,0,0,0
1928,Brilliant! Solved all my problems!,0,0,0,0,0
1929,Fuck off! I don't care!,1,1,0,0,0
1930,Your people are all the same!,1,0,0,0,1
1931,This is shit quality!,1,1,0,0,0
1932,Fucking worst ever!,1,1,0,0,0
1933,Meets my basic needs.,0,0,0,0,0
1934,"Happy overall, small suggestions.",0,0,0,0,0
1935,You better watch out!,1,0,1,0,0
1936,I'm open to learning more about your position.,0,0,0,0,0
1937,Awesome! My whole family loves it!,0,0,0,0,0
1938,Shit! This broke already!,1,1,0,0,0
1939,I love this so much! Highly recommend!,0,0,0,0,0
1940,"Works well, minor issues with setup.",0,0,0,0,0
1941,Fucking awful experience!,1,1,0,0,0
1942,This is utter crap!,1,1,0,0,0
1943,This fucking sucks!,1,1,0,0,0
1944,Amazing experience! Thank you!,0,0,0,0,0
1945,Shit! This broke already!,1,1,0,0,0
1946,I respectfully disagree with your opinion.,0,0,0,0,0
1947,What a shitshow!,1,1,0,0,0
1948,Damn it all to hell!,1,1,0,0,0
1949,You're going to pay for this!,1,0,1,0,0
1950,What the hell!,1,1,0,0,0
1951,Damn right!,1,1,0,0,0
1952,What the hell is this shit!,1,1,0,0,0
1953,Shit product!,1,1,0,0,0
1954,Holy shit this is bad!,1,1,0,0,0
1955,Amazing experience! Thank you!,0,0,0,0,0
1956,This is utter crap!,1,1,0,0,0
1957,Your culture is backwards!,1,0,0,0,1
1958,Damn this thing!,1,1,0,0,0
1959,Fucking awful experience!,1,1,0,0,0
1960,Fuck this company!,1,1,0,0,0
1961,You don't deserve rights!,1,0,0,0,1
1962,"Product is fine, packaging could be better.",0,0,0,0,0
1963,"Reliable product, customer service helpful.",0,0,0,0,0
1964,Fantastic! Worth every penny!,0,0,0,0,0
1965,"Happy overall, small suggestions.",0,0,0,0,0
1966,You've made a big mistake!,1,0,1,0,0
1967,Damn shame!,1,1,0,0,0
1968,You don't deserve rights!,1,0,0,0,1
1969,Piece of junk! Trash!,1,1,0,0,0
1970,Could you please explain this more clearly?,0,0,0,0,0
1971,"Product is fine, packaging could be better.",0,0,0,0,0
1972,This damn thing is broken!,1,1,0,0,0
1973,What the hell is this shit!,1,1,0,0,0
1974,"Happy overall, small suggestions.",0,0,0,0,0
1975,I respectfully disagree with your opinion.,0,0,0,0,0
1976,I'll ruin your life!,1,0,1,0,0
1977,You don't deserve rights!,1,0,0,0,1
1978,Piss poor quality!,1,1,0,0,0
1979,Superb! Couldn't be happier!,0,0,0,0,0
1980,Fucking awful experience!,1,1,0,0,0
1981,This is utter crap!,1,1,0,0,0
1982,"Decent quality, not perfect.",0,0,0,0,0
1983,Fantastic! Worth every penny!,0,0,0,0,0
1984,I'll make sure you regret this!,1,0,1,0,0
1985,Great service! Very pleased!,0,0,0,0,0
1986,This is shit quality!,1,1,0,0,0
1987,"Decent quality, not perfect.",0,0,0,0,0
1988,Ignorant fool! Learn something!,1,0,0,1,0
1989,I love this so much! Highly recommend!,0,0,0,0,0
1990,Grateful for the help!,0,0,0,0,0
1991,Fuck this stupid thing!,1,1,0,0,0
1992,Watch your back!,1,0,1,0,0
1993,"Good value, instructions unclear.",0,0,0,0,0
1994,Shitty service!,1,1,0,0,0
1995,Shut up! Nobody cares what you think!,1,0,0,1,0
1996,I respectfully disagree with your opinion.,0,0,0,0,0
1997,What a shitshow!,1,1,0,0,0
1998,"Good product, but could be improved.",0,0,0,0,0
1999,Holy shit this is bad!,1,1,0,0,0
2000,Fuck this company!,1,1,0,0,0
2001,Stay with your own kind!,1,0,0,0,1
2002,Awesome! My whole family loves it!,0,0,0,0,0
2003,Fuck this stupid thing!,1,1,0,0,0
2004,This product is amazing! Best purchase ever!,0,0,0,0,0
2005,Excellent quality! Very impressed!,0,0,0,0,0
2006,Holy fuck this sucks!,1,1,0,0,0
2007,What a load of crap!,1,1,0,0,0
2008,What the fuck is wrong with you!,1,1,0,0,0
2009,Shit! This broke already!,1,1,0,0,0
2010,What a fucking waste!,1,1,0,0,0
2011,This fucking sucks!,1,1,0,0,0
2012,You're an idiot and you don't know anything!,1,0,0,1,0
2013,What the fuck is wrong with you!,1,1,0,0,0
2014,"Works well, minor issues with setup.",0,0,0,0,0
2015,Outstanding! Will buy again!,0,0,0,0,0
2016,I think there might be a misunderstanding here.,0,0,0,0,0
2017,Wonderful product! Highly satisfied!,0,0,0,0,0
2018,Shut up! Nobody cares what you think!,1,0,0,1,0
2019,That's an interesting perspective. Here's mine.,0,0,0,0,0
2020,You're pathetic and useless!,1,0,0,1,0
2021,That's an interesting perspective. Here's mine.,0,0,0,0,0
2022,Shit product!,1,1,0,0,0
2023,Outstanding! Will buy again!,0,0,0,0,0
2024,Shitty service!,1,1,0,0,0
2025,Great service! Very pleased!,0,0,0,0,0
2026,Fucking worst ever!,1,1,0,0,0
2027,As expected.,0,0,0,0,0
2028,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
2029,This shit is unbelievable!,1,1,0,0,0
2030,Damn shame!,1,1,0,0,0
2031,Piece of shit broke!,1,1,0,0,0
2032,"Good product, but could be improved.",0,0,0,0,0
2033,Damn shame!,1,1,0,0,0
2034,Disgusting person! Stay away!,1,0,0,1,0
2035,Superb! Couldn't be happier!,0,0,0,0,0
2036,Delivery was prompt.,0,0,0,0,0
2037,Inferior and unwanted!,1,0,0,0,1
2038,As expected.,0,0,0,0,0
2039,Damn shame!,1,1,0,0,0
2040,This fucking sucks!,1,1,0,0,0
2041,Standard quality for the price.,0,0,0,0,0
2042,I'm open to learning more about your position.,0,0,0,0,0
2043,Functional and practical.,0,0,0,0,0
2044,Let's approach this respectfully.,0,0,0,0,0
2045,Shit! This broke already!,1,1,0,0,0
2046,Let's approach this respectfully.,0,0,0,0,0
2047,Inferior and unwanted!,1,0,0,0,1
2048,"Works well, minor issues with setup.",0,0,0,0,0
2049,This product is amazing! Best purchase ever!,0,0,0,0,0
2050,I love this so much! Highly recommend!,0,0,0,0,0
2051,Screw this garbage!,1,1,0,0,0
2052,Perfect! Exactly what I needed!,0,0,0,0,0
2053,You're so stupid it hurts!,1,0,0,1,0
2054,Don't mess with me!,1,0,1,0,0
2055,Holy shit this is bad!,1,1,0,0,0
2056,"Satisfied, though shipping took long.",0,0,0,0,0
2057,Bloody awful!,1,1,0,0,0
2058,Let's discuss this in a civil manner.,0,0,0,0,0
2059,This damn thing is broken!,1,1,0,0,0
2060,This is utter crap!,1,1,0,0,0
2061,Love love love this!,0,0,0,0,0
2062,What the hell is this shit!,1,1,0,0,0
2063,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
2064,Fucking disaster!,1,1,0,0,0
2065,You're so stupid it hurts!,1,0,0,1,0
2066,This product is amazing! Best purchase ever!,0,0,0,0,0
2067,Fucking worst ever!,1,1,0,0,0
2068,Wonderful product! Highly satisfied!,0,0,0,0,0
2069,Best thing ever! So happy!,0,0,0,0,0
2070,Ignorant fool! Learn something!,1,0,0,1,0
2071,Perfect! Exactly what I needed!,0,0,0,0,0
2072,Shit! This broke already!,1,1,0,0,0
2073,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
2074,I'll ruin your life!,1,0,1,0,0
2075,Standard quality for the price.,0,0,0,0,0
2076,What a fucking waste!,1,1,0,0,0
2077,Fucking hell what a mess!,1,1,0,0,0
2078,What the hell!,1,1,0,0,0
2079,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
2080,Standard quality for the price.,0,0,0,0,0
2081,The package arrived on time.,0,0,0,0,0
2082,Terrific! Exceeds expectations!,0,0,0,0,0
2083,Could you please explain this more clearly?,0,0,0,0,0
2084,"Quality is good, price is fair.",0,0,0,0,0
2085,This is fucking ridiculous!,1,1,0,0,0
2086,This fucking sucks!,1,1,0,0,0
2087,Let's approach this respectfully.,0,0,0,0,0
2088,Excellent quality! Very impressed!,0,0,0,0,0
2089,What the hell!,1,1,0,0,0
2090,Excellent quality! Very impressed!,0,0,0,0,0
2091,You've made a big mistake!,1,0,1,0,0
2092,Much appreciated!,0,0,0,0,0
2093,Watch your back!,1,0,1,0,0
2094,Screw this garbage!,1,1,0,0,0
2095,Meets my basic needs.,0,0,0,0,0
2096,Wonderful product! Highly satisfied!,0,0,0,0,0
2097,Hell no! Fuck that!,1,1,0,0,0
2098,Piece of junk! Trash!,1,1,0,0,0
2099,Fucking hell what a mess!,1,1,0,0,0
2100,What the hell!,1,1,0,0,0
2101,Brilliant! Solved all my problems!,0,0,0,0,0
2102,Can we find common ground on this issue?,0,0,0,0,0
2103,Fucking disaster!,1,1,0,0,0
2104,This is complete BS!,1,1,0,0,0
2105,I'm open to learning more about your position.,0,0,0,0,0
2106,Damn shame!,1,1,0,0,0
2107,I think there might be a misunderstanding here.,0,0,0,0,0
2108,Bloody awful!,1,1,0,0,0
2109,Piss poor quality!,1,1,0,0,0
2110,Don't mess with me!,1,0,1,0,0
2111,What the hell is this shit!,1,1,0,0,0
2112,Fuck this stupid thing!,1,1,0,0,0
2113,Functional and practical.,0,0,0,0,0
2114,This is fucking ridiculous!,1,1,0,0,0
2115,Shitty service!,1,1,0,0,0
2116,I love this so much! Highly recommend!,0,0,0,0,0
2117,Don't mess with me!,1,0,1,0,0
2118,Best thing ever! So happy!,0,0,0,0,0
2119,Can we find common ground on this issue?,0,0,0,0,0
2120,Wonderful product! Highly satisfied!,0,0,0,0,0
2121,I love this so much! Highly recommend!,0,0,0,0,0
2122,Hell no! Fuck that!,1,1,0,0,0
2123,I respectfully disagree with your opinion.,0,0,0,0,0
2124,"Works as intended, design could improve.",0,0,0,0,0
2125,You're full of shit!,1,1,0,0,0
2126,Wow! Just wow! Amazing!,0,0,0,0,0
2127,You're pathetic and useless!,1,0,0,1,0
2128,Terrific! Exceeds expectations!,0,0,0,0,0
2129,This is complete fucking bullshit!,1,1,0,0,0
2130,Acceptable quality.,0,0,0,0,0
2131,Piece of junk! Trash!,1,1,0,0,0
2132,Stay with your own kind!,1,0,0,0,1
2133,Screw this garbage!,1,1,0,0,0
2134,Great service! Very pleased!,0,0,0,0,0
2135,Grateful for the help!,0,0,0,0,0
2136,Fucking worst ever!,1,1,0,0,0
2137,What the hell!,1,1,0,0,0
2138,Meets my basic needs.,0,0,0,0,0
2139,Fantastic! Worth every penny!,0,0,0,0,0
2140,Can we find common ground on this issue?,0,0,0,0,0
2141,This damn thing is broken!,1,1,0,0,0
2142,"Works well, minor issues with setup.",0,0,0,0,0
2143,Hell this is terrible!,1,1,0,0,0
2144,Wonderful product! Highly satisfied!,0,0,0,0,0
2145,Shitty service!,1,1,0,0,0
2146,Piece of junk! Trash!,1,1,0,0,0
2147,Shut up! Nobody cares what you think!,1,0,0,1,0
2148,Your people are all the same!,1,0,0,0,1
2149,You're worthless! Complete failure!,1,0,0,1,0
2150,Superb! Couldn't be happier!,0,0,0,0,0
2151,Perfect! Exactly what I needed!,0,0,0,0,0
2152,Awesome! My whole family loves it!,0,0,0,0,0
2153,You're a joke! Everyone laughs at you!,1,0,0,1,0
